"","Species","Quad","Year","totPsize","Gcov","year","NRquad"
"649","Bouteloua curtipendula","e2q2-4",68,17.940482973142,956.665486695544,69,1
"650","Bouteloua curtipendula","e2q2-4",70,17.2446263093925,962.369717430572,71,1
"651","Bouteloua curtipendula","e2q2-4",71,6.098816615065,879.792318348958,72,1
"652","Bouteloua curtipendula","e2q3-1",34,7270.08771984577,1842.51238023898,35,0
"653","Bouteloua curtipendula","e2q3-1",35,1988.56259270829,890.871385505286,36,4
"654","Bouteloua curtipendula","e2q3-1",36,659.654073978011,537.922887977719,37,5
"655","Bouteloua curtipendula","e2q3-1",37,901.65191947705,921.530825074739,38,3
"656","Bouteloua curtipendula","e2q3-1",38,659.592852225939,1140.96139394001,39,1
"657","Bouteloua curtipendula","e2q3-1",39,811.51064322099,1224.37247967865,40,3
"658","Bouteloua curtipendula","e2q3-1",41,114.773633529651,1057.32174268367,42,3
"659","Bouteloua curtipendula","e2q3-1",42,222.842111669477,1641.37435344769,43,3
"660","Bouteloua curtipendula","e2q3-1",43,86.7449966999206,1771.19696471907,44,4
"661","Bouteloua curtipendula","e2q3-1",44,151.774738027866,2252.19386078866,45,5
"662","Bouteloua curtipendula","e2q3-1",45,201.919447068961,1615.95414000505,46,1
"663","Bouteloua curtipendula","e2q3-1",46,190.98203141839,1612.97717480189,47,2
"664","Bouteloua curtipendula","e2q3-1",47,112.909542485316,876.166726274407,48,1
"665","Bouteloua curtipendula","e2q3-1",48,562.812898545455,1225.03468632294,49,4
"666","Bouteloua curtipendula","e2q3-1",49,600.419696005176,432.921526202348,50,2
"667","Bouteloua curtipendula","e2q3-1",50,1170.6061744952,473.916901823161,51,8
"668","Bouteloua curtipendula","e2q3-1",51,1148.62308496261,718.259165827061,52,3
"669","Bouteloua curtipendula","e2q3-1",52,982.297128797268,572.377513855412,53,0
"670","Bouteloua curtipendula","e2q3-1",53,1766.48018148909,573.863821676448,54,18
"671","Bouteloua curtipendula","e2q3-1",54,2311.97231651763,694.144746408609,55,10
"672","Bouteloua curtipendula","e2q3-1",55,1619.09037343289,690.340638634145,56,1
"673","Bouteloua curtipendula","e2q3-1",56,1568.06321977411,359.320647127151,57,0
"674","Bouteloua curtipendula","e2q3-1",57,993.920591117359,376.131747273041,58,0
"675","Bouteloua curtipendula","e2q3-1",58,3041.44782667342,565.150718562817,59,5
"676","Bouteloua curtipendula","e2q3-1",59,2011.68424881959,603.769055744085,60,0
"677","Bouteloua curtipendula","e2q3-1",60,2024.05765820767,676.214526694787,61,0
"678","Bouteloua curtipendula","e2q3-1",61,1217.19795639379,712.140681512789,62,5
"679","Bouteloua curtipendula","e2q3-1",62,1632.32927105568,929.571813305701,63,9
"680","Bouteloua curtipendula","e2q3-1",63,1643.25949663382,709.906524286261,64,2
"681","Bouteloua curtipendula","e2q3-1",64,1198.50035924119,704.15989481635,65,1
"682","Bouteloua curtipendula","e2q3-1",65,941.138419224211,1017.8856146598,66,1
"683","Bouteloua curtipendula","e2q3-1",66,176.107245736659,902.752142779239,67,2
"684","Bouteloua curtipendula","e2q3-1",67,283.834876611301,531.486462469618,68,1
"685","Bouteloua curtipendula","e2q3-1",69,485.087092072912,919.228692425924,70,8
"686","Bouteloua curtipendula","e2q3-1",70,31.4006215328798,962.369717430572,71,0
"687","Bouteloua curtipendula","e2q3-1",71,137.51776161874,879.792318348958,72,6
"688","Bouteloua curtipendula","e2q3-1",72,1.41424608819955,729.790880864145,73,0
"689","Bouteloua curtipendula","e2q3-2",32,383.654279302321,182.260181282051,33,0
"690","Bouteloua curtipendula","e2q3-2",34,6108.95724659119,1842.51238023898,35,0
"691","Bouteloua curtipendula","e2q3-2",35,1131.5475848176,890.871385505286,36,0
"692","Bouteloua curtipendula","e2q3-2",36,217.366839858879,537.922887977719,37,3
"693","Bouteloua curtipendula","e2q3-2",37,561.824027834691,921.530825074739,38,0
"694","Bouteloua curtipendula","e2q3-2",38,84.0218002419362,1140.96139394001,39,0
"695","Bouteloua curtipendula","e2q3-2",39,190.582908155829,1224.37247967865,40,6
"696","Bouteloua curtipendula","e2q3-2",48,15.0547947854912,1225.03468632294,49,2
"697","Bouteloua curtipendula","e2q3-2",49,26.2007585890668,432.921526202348,50,0
"698","Bouteloua curtipendula","e2q3-2",50,60.5480185717155,473.916901823161,51,1
"699","Bouteloua curtipendula","e2q3-2",51,81.2739966136133,718.259165827061,52,1
"700","Bouteloua curtipendula","e2q3-2",53,52.7335859626204,573.863821676448,54,1
"701","Bouteloua curtipendula","e2q3-2",54,163.19215658134,694.144746408609,55,1
"702","Bouteloua curtipendula","e2q3-2",55,177.771957633326,690.340638634145,56,5
"703","Bouteloua curtipendula","e2q3-2",56,63.7510657780312,359.320647127151,57,1
"704","Bouteloua curtipendula","e2q3-2",57,265.938739213397,376.131747273041,58,1
"705","Bouteloua curtipendula","e2q3-2",58,24.3175057269585,565.150718562817,59,0
"706","Bouteloua curtipendula","e2q3-2",59,6.82676260653099,603.769055744085,60,0
"707","Bouteloua curtipendula","e2q3-2",60,179.732861675373,676.214526694787,61,3
"708","Bouteloua curtipendula","e2q3-2",61,266.170443176106,712.140681512789,62,1
"709","Bouteloua curtipendula","e2q3-2",62,254.631080395805,929.571813305701,63,1
"710","Bouteloua curtipendula","e2q3-2",63,21.8314741835357,709.906524286261,64,0
"711","Bouteloua curtipendula","e2q3-2",64,71.7739275552233,704.15989481635,65,0
"712","Bouteloua curtipendula","e2q3-2",65,315.104922013114,1017.8856146598,66,11
"713","Bouteloua curtipendula","e2q3-2",66,80.2938617183089,902.752142779239,67,5
"714","Bouteloua curtipendula","e2q3-2",67,50.603095821048,531.486462469618,68,0
"715","Bouteloua curtipendula","e2q3-2",69,95.2860272330076,919.228692425924,70,3
"716","Bouteloua curtipendula","e2q3-2",70,35.189033102911,962.369717430572,71,0
"717","Bouteloua curtipendula","e2q3a-1",32,76.4654060324523,182.260181282051,33,0
"718","Bouteloua curtipendula","e2q3a-1",34,9009.81835360912,1842.51238023898,35,0
"719","Bouteloua curtipendula","e2q3a-1",35,6813.12567453985,890.871385505286,36,0
"720","Bouteloua curtipendula","e2q3a-1",36,885.898242074899,537.922887977719,37,3
"721","Bouteloua curtipendula","e2q3a-1",37,429.087017391034,921.530825074739,38,1
"722","Bouteloua curtipendula","e2q3a-1",38,141.765982227237,1140.96139394001,39,0
"723","Bouteloua curtipendula","e2q3a-1",39,290.480906524831,1224.37247967865,40,1
"724","Bouteloua curtipendula","e2q3a-1",40,6.4820469161493,529.735645388724,41,0
"725","Bouteloua curtipendula","e2q3a-1",41,32.6726227963419,1057.32174268367,42,0
"726","Bouteloua curtipendula","e2q3a-1",42,220.317769066232,1641.37435344769,43,0
"727","Bouteloua curtipendula","e2q3a-1",43,171.271311849839,1771.19696471907,44,1
"728","Bouteloua curtipendula","e2q3a-1",44,214.021335579054,2252.19386078866,45,1
"729","Bouteloua curtipendula","e2q3a-1",45,125.279323373437,1615.95414000505,46,0
"730","Bouteloua curtipendula","e2q3a-1",46,245.207405710471,1612.97717480189,47,2
"731","Bouteloua curtipendula","e2q3a-1",47,38.3349657855612,876.166726274407,48,1
"732","Bouteloua curtipendula","e2q3a-1",48,196.311600246979,1225.03468632294,49,3
"733","Bouteloua curtipendula","e2q3a-1",49,221.046894708129,432.921526202348,50,0
"734","Bouteloua curtipendula","e2q3a-1",50,215.592905847285,473.916901823161,51,5
"735","Bouteloua curtipendula","e2q3a-1",51,366.083114444721,718.259165827061,52,4
"736","Bouteloua curtipendula","e2q3a-1",52,386.433933252347,572.377513855412,53,2
"737","Bouteloua curtipendula","e2q3a-1",53,799.933352047001,573.863821676448,54,4
"738","Bouteloua curtipendula","e2q3a-1",54,976.575204374028,694.144746408609,55,3
"739","Bouteloua curtipendula","e2q3a-1",55,1027.11345660525,690.340638634145,56,4
"740","Bouteloua curtipendula","e2q3a-1",56,598.785417464567,359.320647127151,57,0
"741","Bouteloua curtipendula","e2q3a-1",57,815.092543736382,376.131747273041,58,2
"742","Bouteloua curtipendula","e2q3a-1",58,1179.86421184232,565.150718562817,59,2
"743","Bouteloua curtipendula","e2q3a-1",59,819.205282927684,603.769055744085,60,3
"744","Bouteloua curtipendula","e2q3a-1",60,646.68625120752,676.214526694787,61,0
"745","Bouteloua curtipendula","e2q3a-1",61,1221.48229838299,712.140681512789,62,1
"746","Bouteloua curtipendula","e2q3a-1",62,563.654257631252,929.571813305701,63,1
"747","Bouteloua curtipendula","e2q3a-1",63,427.467560264287,709.906524286261,64,0
"748","Bouteloua curtipendula","e2q3a-1",64,1145.19500318793,704.15989481635,65,1
"749","Bouteloua curtipendula","e2q3a-1",65,518.342860651243,1017.8856146598,66,3
"750","Bouteloua curtipendula","e2q3a-1",66,558.706287774954,902.752142779239,67,3
"751","Bouteloua curtipendula","e2q3a-2",32,86.6608585113783,182.260181282051,33,0
"752","Bouteloua curtipendula","e2q3a-2",34,5330.6681501573,1842.51238023898,35,0
"753","Bouteloua curtipendula","e2q3a-2",35,471.672992771861,890.871385505286,36,1
"754","Bouteloua curtipendula","e2q3a-2",36,66.3784906073656,537.922887977719,37,1
"755","Bouteloua curtipendula","e2q3a-2",37,3.30783354599902,921.530825074739,38,1
"756","Bouteloua curtipendula","e2q3a-2",43,3.5334954382135,1771.19696471907,44,1
"757","Bouteloua curtipendula","e2q3a-2",64,1397.72332979752,704.15989481635,65,1
"758","Bouteloua curtipendula","e2q3a-2",65,77.801844154571,1017.8856146598,66,1
"759","Bouteloua curtipendula","e2q3a-2",66,52.496235629913,902.752142779239,67,0
"760","Bouteloua curtipendula","e2q3a-2",67,48.5733283874705,531.486462469618,68,0
"761","Bouteloua curtipendula","e2q3a-2",69,1109.41056852303,919.228692425924,70,7
"762","Bouteloua curtipendula","e2q3a-2",70,1134.29947106018,962.369717430572,71,0
"763","Bouteloua curtipendula","e2q3a-2",71,1706.60694043987,879.792318348958,72,1
"764","Bouteloua curtipendula","e2q3a-2",72,315.410508099753,729.790880864145,73,2
"765","Bouteloua curtipendula","e2qo-1",35,424.97079283491,890.871385505286,36,0
"766","Bouteloua curtipendula","e2qo-1",36,511.621775872791,537.922887977719,37,12
"767","Bouteloua curtipendula","e2qo-1",37,1207.42417773103,921.530825074739,38,7
"768","Bouteloua curtipendula","e2qo-1",38,1603.12868747644,1140.96139394001,39,4
"769","Bouteloua curtipendula","e2qo-1",39,1269.52619162081,1224.37247967865,40,0
"770","Bouteloua curtipendula","e2qo-1",40,142.783693536937,529.735645388724,41,0
"771","Bouteloua curtipendula","e2qo-1",41,363.695002168346,1057.32174268367,42,5
"772","Bouteloua curtipendula","e2qo-1",42,476.614724137889,1641.37435344769,43,5
"773","Bouteloua curtipendula","e2qo-1",43,338.875633531074,1771.19696471907,44,4
"774","Bouteloua curtipendula","e2qo-1",45,1239.90346464622,1615.95414000505,46,0
"775","Bouteloua curtipendula","e2qo-3",34,981.44892337839,1842.51238023898,35,0
"776","Bouteloua curtipendula","e2qo-4",71,77.4926697920836,879.792318348958,72,1
"777","Bouteloua curtipendula","e2qo-4",72,74.9691735154104,729.790880864145,73,0
"778","Bouteloua curtipendula","e2qo-9",63,147.758955438109,709.906524286261,64,3
